TimeStamp,LinkNo,FromNode,Vol_00
19:10:00,121239488,289853986,59.483
19:10:00,121239630,49324247,37.953
19:10:00,121239631,49324208,37.938
19:10:00,121239632,49324208,100.815
19:10:00,121239638,49324245,100.849
19:10:00,121240114,49324296,2.373
19:10:00,121240115,289853629,2.383
19:10:00,121240117,49324127,98.668
19:10:00,126498950,49329343,29.786
19:10:00,126498950,49329345,17.852
19:10:00,126498966,49329353,332.836
19:10:00,126499072,49324305,4.233
19:10:00,126499072,49324472,4.172
19:10:00,126499377,49324454,25.089
19:10:00,126499379,289856050,100.884
19:10:00,126499382,49329340,40.698
19:10:00,126499383,49324252,0.004
19:10:00,126499384,49324359,6.592
19:10:00,126499385,49324140,43.614
19:10:00,126499386,49324359,3.189
19:10:00,126499386,49324401,25.801
19:10:00,126499387,49324116,59.816
19:10:00,126499392,289856107,41.559
19:10:00,126499408,49324261,35.127
19:10:00,126499410,49324401,3.193
19:10:00,126499410,49324436,14.525
19:10:00,126499411,289855312,39.804
19:10:00,126500948,49324118,31.950
19:10:00,128790842,49329337,29.795
19:10:00,128790842,49329343,17.861
19:10:00,128791440,289853627,46.000
19:10:00,128791462,49323825,9.103
19:10:00,128791462,311826648,39.283
19:10:00,128791463,49324281,39.282
19:10:00,128791463,311826648,9.111
19:10:00,128791616,311827412,271.101
19:10:00,128791617,49324146,269.725
19:10:00,128791618,49323802,136.773
19:10:00,128791619,311827412,105.200
19:10:00,128791621,49324151,309.000
19:10:00,128791638,311827508,98.359
19:10:00,128791639,289853631,98.520
19:10:00,128791653,49324106,31.918
19:10:00,128791654,297472865,31.934
19:10:00,128791783,297477330,40.318
19:10:00,128791785,49324096,42.526
19:10:00,128791785,311828030,53.269
19:10:00,128791786,297477330,26.100
19:10:00,128791788,49323798,55.755
19:10:00,128791809,289855014,21.280
19:10:00,128791810,289855015,19.953
19:10:00,128793611,49324464,13.969
19:10:00,128793612,311838391,52.000
19:10:00,128793615,49329338,331.672
19:10:00,128793618,311838392,51.592
19:10:00,128793629,311827414,308.134
19:10:00,128793632,289856106,378.521
19:10:00,128793633,289853017,380.329
19:10:00,128793992,49324096,50.030
19:10:00,128793993,311828032,73.267
19:10:00,128793994,311828030,23.255
19:10:00,128793995,311828033,55.738
19:10:00,128793996,311839829,55.719
19:10:00,128794008,49324131,12.700
19:10:00,128794008,311839916,30.601
19:10:00,128794009,49324190,30.599
19:10:00,128794009,311839916,12.701
19:10:00,128795193,49324474,17.040
19:10:00,128795193,311844406,15.833
19:10:00,128795224,49329315,19.349
19:10:00,128795224,311844511,46.816
19:10:00,128795225,49329320,46.879
19:10:00,128795225,311844511,19.365
19:10:00,128795865,49329321,29.805
19:10:00,128795865,49329337,17.871
19:10:00,128809329,49324116,85.712
19:10:00,128830501,49324383,26.522
19:10:00,128830502,311828077,26.528
19:10:00,135272366,49324262,0.290
19:10:00,135272367,49324261,2.580
19:10:00,706625767,289856107,265.638
19:10:00,706625768,704688059,303.910
19:10:00,706625769,289856109,303.003
19:10:00,735221078,49324401,22.109
19:10:00,735221079,818474164,23.846
19:10:00,756090723,49323802,145.914
19:10:00,756090724,833198425,145.733
19:10:00,776739769,49324214,43.605
19:10:00,776739770,847347728,43.608
19:10:00,776739772,847347730,284.223
19:10:00,776739773,49324315,282.656
19:10:00,776739774,847347731,2.357
19:10:00,776739775,847347732,2.353
19:10:00,776739776,847347733,2.348
19:10:00,776739777,49324315,2.344
19:10:00,776741319,311827507,39.282
19:10:00,776741319,847348588,9.102
19:10:00,776744125,49324282,14.926
19:10:00,776744125,847350090,14.765
19:10:00,776744126,19711796,14.765
19:10:00,776744126,847350090,14.931
19:10:00,782789782,49324297,44.081
19:10:00,782789782,851384241,1.530
19:10:00,782789783,49324281,1.529
19:10:00,782789783,851384241,44.084
19:10:00,782789795,851384248,37.706
19:10:00,782789796,49324252,37.702
19:10:00,782789797,851384249,37.704
19:10:00,782789798,49329315,19.766
19:10:00,782789798,851384250,7.524
19:10:00,782789799,49324436,3.191
19:10:00,782789799,851384250,14.675
19:10:00,782789817,851384260,5.848
19:10:00,782789818,49324190,5.847
19:10:00,782789823,851384263,6.603
19:10:00,782789824,49324216,6.602
19:10:00,782790512,851384259,41.366
19:10:00,782790513,851384597,41.267
19:10:00,782850807,49324213,28.668
19:10:00,782850807,851418942,11.537
19:10:00,782850808,49324190,11.533
19:10:00,782850808,851418943,28.671
19:10:00,782850809,851418942,28.669
19:10:00,782850809,851418943,11.535
19:10:00,782850810,49324213,10.267
19:10:00,782850810,851418944,57.552
19:10:00,782850811,49324270,57.549
19:10:00,782850811,851418944,10.269
19:10:00,782851681,49329236,9.893
19:10:00,782851681,851419396,25.860
19:10:00,782851682,49329241,25.857
19:10:00,782851682,851419396,9.892
19:10:00,782951717,49324450,41.562
19:10:00,782951718,851476729,41.464
19:10:00,782958729,311844404,24.663
19:10:00,782958729,851480604,86.667
19:10:00,782958730,49324106,86.667
19:10:00,782958730,851480604,24.684
19:10:00,782958731,311828030,40.588
19:10:00,782958731,851480605,74.664
19:10:00,782958732,49324106,74.752
19:10:00,782958732,851480605,40.586
19:10:00,782958733,311827507,9.098
19:10:00,782958733,851480606,39.284
19:10:00,782958734,49323822,39.285
19:10:00,782958734,851480606,9.095
19:10:00,782958735,851480607,98.832
19:10:00,782958736,311827413,99.177
19:10:00,783001007,49324096,12.710
19:10:00,783001007,851503878,30.607
19:10:00,783001008,49324131,30.603
19:10:00,783001008,851503878,12.704
19:10:00,783001009,49324097,55.908
19:10:00,783001009,851503879,90.147
19:10:00,783001010,49324096,90.186
19:10:00,783001010,851503879,55.915
19:10:00,783876810,49324479,0.046
19:10:00,783876810,852096018,0.017
19:10:00,783876811,852096017,0.017
19:10:00,783876811,852096018,0.046
19:10:00,839235738,49324106,9.108
19:10:00,839235738,847348588,39.280
19:10:00,848890532,49324401,1.738
19:10:00,848890533,897033197,1.738
19:10:00,848890595,897033231,98.903
19:15:00,24016139,49324473,4.610
19:15:00,24016139,49324474,4.491
19:15:00,24016573,49329347,27.441
19:15:00,24016573,49329368,22.532
19:15:00,24016600,49324470,0.538
19:15:00,24016600,49329347,0.426
19:15:00,24016914,49324428,113.333
19:15:00,24016926,49324458,0.392
19:15:00,24016926,49324470,0.418
19:15:00,24017129,49329346,28.155
19:15:00,24017129,49329347,22.064
19:15:00,24017204,49324304,4.231
19:15:00,24017204,49324305,4.137
19:15:00,24017272,49324435,0.392
19:15:00,24017272,49324458,0.418
19:15:00,24017492,49329345,28.133
19:15:00,24017492,49329346,22.058
19:15:00,24017540,49329345,39.759
19:15:00,24017564,49324468,25.930
19:15:00,24017611,49324288,14.961
19:15:00,24017611,49324304,14.727
19:15:00,24017634,49324466,25.934
19:15:00,24017829,49329353,33.691
19:15:00,24018652,49329320,19.708
19:15:00,24018652,49329321,41.030
19:15:00,24019096,49324281,14.960
19:15:00,24019096,49324282,14.721
19:15:00,24019162,49324436,0.441
19:15:00,24019738,49323821,9.205
19:15:00,24019738,49323825,39.172
19:15:00,24019909,49323821,39.174
19:15:00,24019909,49323822,9.205
19:15:00,24020234,49329252,7.404
19:15:00,24020234,49329315,4.095
19:15:00,24020640,49329251,7.634
19:15:00,24020640,49329252,4.126
19:15:00,24020846,49323799,231.598
19:15:00,24020915,49329242,7.639
19:15:00,24020915,49329251,4.141
19:15:00,24020980,49324215,37.961
19:15:00,24021296,49329241,7.644
19:15:00,24021296,49329242,4.154
19:15:00,24021305,49324270,0.640
19:15:00,24021305,49324271,31.932
19:15:00,24021315,49324213,37.975
19:15:00,24021499,49329240,0.854
19:15:00,24021499,49329241,0.791
19:15:00,24021695,49324207,7.603
19:15:00,24021947,49329235,0.854
19:15:00,24021947,49329240,0.792
19:15:00,24021955,49324206,7.606
19:15:00,24022320,49324191,75.229
19:15:00,24057810,49324278,0.000
19:15:00,24057810,49329252,0.223
19:15:00,24150095,49324195,22.235
19:15:00,24150096,49324193,35.032
19:15:00,24168944,49324472,4.609
19:15:00,24168944,49324473,4.490
19:15:00,24562381,49324276,0.000
19:15:00,24562382,49324277,0.000
19:15:00,24562510,49324279,0.000
19:15:00,24562512,49324273,10.052
19:15:00,24562512,49329236,26.357
19:15:00,24562513,49324270,10.051
19:15:00,24562513,49324273,26.337
19:15:00,24562535,49329250,0.000
19:15:00,24562536,49329251,0.000
19:15:00,24562763,49324435,0.419
19:15:00,24562763,49324472,0.393
19:15:00,28431889,49324201,139.383
19:15:00,28432257,49324468,13.835
19:15:00,28432261,49324456,24.856
19:15:00,28432263,49324217,6.571
19:15:00,28432291,49323792,26.000
19:15:00,28433356,49324297,1.528
19:15:00,28433356,49324359,43.928
19:15:00,28435195,19711795,14.724
19:15:00,28435195,19711796,14.960
19:15:00,28435196,19711795,14.961
19:15:00,28435196,49324288,14.725
19:15:00,121223088,19710152,281.999
19:15:00,121223230,49324309,2.459
19:15:00,121223320,49324211,43.987
19:15:00,121239465,49324317,24.272
19:15:00,121239471,289855015,1.593
19:15:00,121239472,289855613,52.000
19:15:00,121239488,289853986,50.852
19:15:00,121239630,49324247,38.086
19:15:00,121239631,49324208,38.099
19:15:00,121239632,49324208,101.241
19:15:00,121239638,49324245,101.210
19:15:00,121240114,49324296,2.454
19:15:00,121240115,289853629,2.449
19:15:00,121240117,49324127,100.000
19:15:00,126498950,49329343,28.134
19:15:00,126498950,49329345,17.765
19:15:00,126498966,49329353,274.738
19:15:00,126499072,49324305,4.231
19:15:00,126499072,49324472,4.139
19:15:00,126499377,49324454,24.860
19:15:00,126499379,289856050,101.179
19:15:00,126499382,49329340,33.817
19:15:00,126499383,49324252,0.004
19:15:00,126499384,49324359,6.571
19:15:00,126499385,49324140,43.900
19:15:00,126499386,49324359,3.180
19:15:00,126499386,49324401,25.701
19:15:00,126499387,49324116,49.865
19:15:00,126499392,289856107,31.168
19:15:00,126499408,49324261,35.308
19:15:00,126499410,49324401,3.183
19:15:00,126499410,49324436,14.365
19:15:00,126499411,289855312,34.766
19:15:00,126500948,49324118,31.469
19:15:00,128790842,49329337,28.104
19:15:00,128790842,49329343,17.761
19:15:00,128791440,289853627,46.319
19:15:00,128791462,49323825,9.205
19:15:00,128791462,311826648,39.171
19:15:00,128791463,49324281,39.170
19:15:00,128791463,311826648,9.205
19:15:00,128791616,311827412,230.089
19:15:00,128791617,49324146,231.352
19:15:00,128791618,49323802,112.643
19:15:00,128791619,311827412,94.613
19:15:00,128791621,49324151,227.000
19:15:00,128791638,311827508,100.000
19:15:00,128791639,289853631,100.000
19:15:00,128791653,49324106,31.477
19:15:00,128791654,297472865,31.473
19:15:00,128791783,297477330,40.579
19:15:00,128791785,49324096,42.459
19:15:00,128791785,311828030,54.554
19:15:00,128791786,297477330,26.269
19:15:00,128791788,49323798,55.614
19:15:00,128791809,289855014,24.212
19:15:00,128791810,289855015,22.560
19:15:00,128793611,49324464,13.837
19:15:00,128793612,311838391,42.000
19:15:00,128793615,49329338,275.974
19:15:00,128793618,311838392,42.186
19:15:00,128793629,311827414,228.628
19:15:00,128793632,289856106,322.670
19:15:00,128793633,289853017,321.047
19:15:00,128793992,49324096,49.983
19:15:00,128793993,311828032,73.739
19:15:00,128793994,311828030,23.766
19:15:00,128793995,311828033,55.621
19:15:00,128793996,311839829,55.628
19:15:00,128794008,49324131,12.923
19:15:00,128794008,311839916,30.695
19:15:00,128794009,49324190,30.705
19:15:00,128794009,311839916,12.923
19:15:00,128795193,49324474,17.017
19:15:00,128795193,311844406,15.730
19:15:00,128795224,49329315,19.742
19:15:00,128795224,311844511,41.294
19:15:00,128795225,49329320,41.162
19:15:00,128795225,311844511,19.725
19:15:00,128795865,49329321,28.074
19:15:00,128795865,49329337,17.757
19:15:00,128809329,49324116,71.453
19:15:00,128830501,49324383,26.447
19:15:00,128830502,311828077,26.447
19:15:00,135272366,49324262,0.292
19:15:00,135272367,49324261,2.593
19:15:00,706625767,289856107,199.222
19:15:00,706625768,704688059,246.593
19:15:00,706625769,289856109,247.867
19:15:00,735221078,49324401,22.203
19:15:00,735221079,818474164,23.930
19:15:00,756090723,49323802,120.172
19:15:00,756090724,833198425,120.710
19:15:00,776739769,49324214,43.970
19:15:00,776739770,847347728,43.953
19:15:00,776739772,847347730,296.935
19:15:00,776739773,49324315,297.541
19:15:00,776739774,847347731,2.461
19:15:00,776739775,847347732,2.463
19:15:00,776739776,847347733,2.465
19:15:00,776739777,49324315,2.467
19:15:00,776741319,311827507,39.178
19:15:00,776741319,847348588,9.207
19:15:00,776744125,49324282,14.960
19:15:00,776744125,847350090,14.722
19:15:00,776744126,19711796,14.723
19:15:00,776744126,847350090,14.960
19:15:00,782789782,49324297,43.931
19:15:00,782789782,851384241,1.528
19:15:00,782789783,49324281,1.528
19:15:00,782789783,851384241,43.933
19:15:00,782789795,851384248,37.915
19:15:00,782789796,49324252,37.943
19:15:00,782789797,851384249,37.929
19:15:00,782789798,49329315,17.620
19:15:00,782789798,851384250,7.518
19:15:00,782789799,49324436,3.179
19:15:00,782789799,851384250,14.506
19:15:00,782789817,851384260,5.885
19:15:00,782789818,49324190,5.887
19:15:00,782789823,851384263,6.575
19:15:00,782789824,49324216,6.575
19:15:00,782790512,851384259,32.819
19:15:00,782790513,851384597,33.007
19:15:00,782850807,49324213,28.859
19:15:00,782850807,851418942,11.734
19:15:00,782850808,49324190,11.732
19:15:00,782850808,851418943,28.836
19:15:00,782850809,851418942,28.847
19:15:00,782850809,851418943,11.733
19:15:00,782850810,49324213,10.436
19:15:00,782850810,851418944,57.973
19:15:00,782850811,49324270,57.994
19:15:00,782850811,851418944,10.437
19:15:00,782851681,49329236,10.053
19:15:00,782851681,851419396,26.378
19:15:00,782851682,49329241,26.398
19:15:00,782851682,851419396,10.054
19:15:00,782951717,49324450,32.444
19:15:00,782951718,851476729,32.631
19:15:00,782958729,311844404,24.062
19:15:00,782958729,851480604,86.667
19:15:00,782958730,49324106,86.667
19:15:00,782958730,851480604,24.057
19:15:00,782958731,311828030,40.522
19:15:00,782958731,851480605,76.389
19:15:00,782958732,49324106,76.391
19:15:00,782958732,851480605,40.517
19:15:00,782958733,311827507,9.206
19:15:00,782958733,851480606,39.177
19:15:00,782958734,49323822,39.175
19:15:00,782958734,851480606,9.206
19:15:00,782958735,851480607,100.000
19:15:00,782958736,311827413,100.000
19:15:00,783001007,49324096,12.921
19:15:00,783001007,851503878,30.658
19:15:00,783001008,49324131,30.685
19:15:00,783001008,851503878,12.921
19:15:00,783001009,49324097,55.781
19:15:00,783001009,851503879,91.249
19:15:00,783001010,49324096,91.244
19:15:00,783001010,851503879,55.776
19:15:00,783876810,49324479,0.046
19:15:00,783876810,852096018,0.017
19:15:00,783876811,852096017,0.017
19:15:00,783876811,852096018,0.046
19:15:00,839235738,49324106,9.207
19:15:00,839235738,847348588,39.180
19:15:00,848890532,49324401,1.745
19:15:00,848890533,897033197,1.745
19:15:00,848890595,897033231,90.434
19:20:00,24016139,49324473,4.641
19:20:00,24016139,49324474,4.563
19:20:00,24016573,49329347,29.582
19:20:00,24016573,49329368,22.602
19:20:00,24016600,49324470,0.544
19:20:00,24016600,49329347,0.457
19:20:00,24016914,49324428,113.333
19:20:00,24016926,49324458,0.398
19:20:00,24016926,49324470,0.447
19:20:00,24017129,49329346,30.457
19:20:00,24017129,49329347,22.141
19:20:00,24017204,49324304,4.248
19:20:00,24017204,49324305,4.205
19:20:00,24017272,49324435,0.398
19:20:00,24017272,49324458,0.445
19:20:00,24017492,49329345,30.514
19:20:00,24017492,49329346,22.143
19:20:00,24017540,49329345,40.544
19:20:00,24017564,49324468,26.426
19:20:00,24017611,49324288,15.027
19:20:00,24017611,49324304,14.795
19:20:00,24017634,49324466,26.415
19:20:00,24017829,49329353,37.065
19:20:00,24018652,49329320,20.108
19:20:00,24018652,49329321,49.801
19:20:00,24019096,49324281,15.038
19:20:00,24019096,49324282,14.791
19:20:00,24019162,49324436,0.448
19:20:00,24019738,49323821,9.346
19:20:00,24019738,49323825,39.381
19:20:00,24019909,49323821,39.373
19:20:00,24019909,49323822,9.350
19:20:00,24020234,49329252,7.586
19:20:00,24020234,49329315,4.857
19:20:00,24020640,49329251,7.816
19:20:00,24020640,49329252,4.808
19:20:00,24020846,49323799,318.997
19:20:00,24020915,49329242,7.817
19:20:00,24020915,49329251,4.785
19:20:00,24020980,49324215,38.558
19:20:00,24021296,49329241,7.818
19:20:00,24021296,49329242,4.764
19:20:00,24021305,49324270,0.664
19:20:00,24021305,49324271,31.932
19:20:00,24021315,49324213,38.562
19:20:00,24021499,49329240,0.851
19:20:00,24021499,49329241,0.855
19:20:00,24021695,49324207,7.728
19:20:00,24021947,49329235,0.851
19:20:00,24021947,49329240,0.853
19:20:00,24021955,49324206,7.729
19:20:00,24022320,49324191,90.937
19:20:00,24057810,49324278,0.000
19:20:00,24057810,49329252,0.229
19:20:00,24150095,49324195,17.954
19:20:00,24150096,49324193,36.414
19:20:00,24168944,49324472,4.643
19:20:00,24168944,49324473,4.562
19:20:00,24562381,49324276,0.000
19:20:00,24562382,49324277,0.000
19:20:00,24562510,49324279,0.000
19:20:00,24562512,49324273,10.402
19:20:00,24562512,49329236,27.062
19:20:00,24562513,49324270,10.411
19:20:00,24562513,49324273,27.059
19:20:00,24562535,49329250,0.000
19:20:00,24562536,49329251,0.000
19:20:00,24562763,49324435,0.444
19:20:00,24562763,49324472,0.399
19:20:00,28431889,49324201,140.899
19:20:00,28432257,49324468,14.099
19:20:00,28432261,49324456,25.295
19:20:00,28432263,49324217,6.581
19:20:00,28432291,49323792,36.000
19:20:00,28433356,49324297,1.532
19:20:00,28433356,49324359,44.346
19:20:00,28435195,19711795,14.794
19:20:00,28435195,19711796,15.031
19:20:00,28435196,19711795,15.029
19:20:00,28435196,49324288,14.794
19:20:00,121223088,19710152,288.096
19:20:00,121223230,49324309,1.915
19:20:00,121223320,49324211,44.709
19:20:00,121239465,49324317,18.371
19:20:00,121239471,289855015,1.226
19:20:00,121239472,289855613,67.000
19:20:00,121239488,289853986,64.645
19:20:00,121239630,49324247,38.517
19:20:00,121239631,49324208,38.521
19:20:00,121239632,49324208,102.364
19:20:00,121239638,49324245,102.353
19:20:00,121240114,49324296,1.941
19:20:00,121240115,289853629,1.964
19:20:00,121240117,49324127,99.856
19:20:00,126498950,49329343,31.378
19:20:00,126498950,49329345,17.838
19:20:00,126498966,49329353,302.251
19:20:00,126499072,49324305,4.247
19:20:00,126499072,49324472,4.206
19:20:00,126499377,49324454,25.284
19:20:00,126499379,289856050,102.342
19:20:00,126499382,49329340,37.005
19:20:00,126499383,49324252,0.004
19:20:00,126499384,49324359,6.584
19:20:00,126499385,49324140,44.682
19:20:00,126499386,49324359,3.188
19:20:00,126499386,49324401,26.106
19:20:00,126499387,49324116,66.385
19:20:00,126499392,289856107,47.167
19:20:00,126499408,49324261,35.902
19:20:00,126499410,49324401,3.190
19:20:00,126499410,49324436,14.594
19:20:00,126499411,289855312,36.544
19:20:00,126500948,49324118,31.872
19:20:00,128790842,49329337,31.452
19:20:00,128790842,49329343,17.840
19:20:00,128791440,289853627,46.646
19:20:00,128791462,49323825,9.341
19:20:00,128791462,311826648,39.389
19:20:00,128791463,49324281,39.397
19:20:00,128791463,311826648,9.336
19:20:00,128791616,311827412,243.580
19:20:00,128791617,49324146,243.098
19:20:00,128791618,49323802,153.283
19:20:00,128791619,311827412,102.974
19:20:00,128791621,49324151,354.000
19:20:00,128791638,311827508,99.856
19:20:00,128791639,289853631,99.856
19:20:00,128791653,49324106,31.862
19:20:00,128791654,297472865,31.866
19:20:00,128791783,297477330,40.760
19:20:00,128791785,49324096,43.516
19:20:00,128791785,311828030,54.756
19:20:00,128791786,297477330,26.386
19:20:00,128791788,49323798,65.100
19:20:00,128791809,289855014,18.480
19:20:00,128791810,289855015,17.363
19:20:00,128793611,49324464,14.093
19:20:00,128793612,311838391,48.000
19:20:00,128793615,49329338,301.659
19:20:00,128793618,311838392,47.889
19:20:00,128793629,311827414,351.434
19:20:00,128793632,289856106,347.354
19:20:00,128793633,289853017,348.150
19:20:00,128793992,49324096,50.188
19:20:00,128793993,311828032,74.071
19:20:00,128793994,311828030,23.894
19:20:00,128793995,311828033,64.938
19:20:00,128793996,311839829,64.776
19:20:00,128794008,49324131,13.525
19:20:00,128794008,311839916,31.083
19:20:00,128794009,49324190,31.085
19:20:00,128794009,311839916,13.512
19:20:00,128795193,49324474,17.045
19:20:00,128795193,311844406,15.992
19:20:00,128795224,49329315,20.110
19:20:00,128795224,311844511,49.383
19:20:00,128795225,49329320,49.592
19:20:00,128795225,311844511,20.109
19:20:00,128795865,49329321,31.526
19:20:00,128795865,49329337,17.841
19:20:00,128809329,49324116,95.125
19:20:00,128830501,49324383,26.508
19:20:00,128830502,311828077,26.504
19:20:00,135272366,49324262,0.297
19:20:00,135272367,49324261,2.637
19:20:00,706625767,289856107,301.488
19:20:00,706625768,704688059,357.334
19:20:00,706625769,289856109,354.848
19:20:00,735221078,49324401,22.590
19:20:00,735221079,818474164,24.358
19:20:00,756090723,49323802,163.528
19:20:00,756090724,833198425,162.581
19:20:00,776739769,49324214,44.703
19:20:00,776739770,847347728,44.697
19:20:00,776739772,847347730,228.412
19:20:00,776739773,49324315,226.125
19:20:00,776739774,847347731,1.905
19:20:00,776739775,847347732,1.895
19:20:00,776739776,847347733,1.885
19:20:00,776739777,49324315,1.875
19:20:00,776741319,311827507,39.346
19:20:00,776741319,847348588,9.361
19:20:00,776744125,49324282,15.036
19:20:00,776744125,847350090,14.792
19:20:00,776744126,19711796,14.793
19:20:00,776744126,847350090,15.033
19:20:00,782789782,49324297,44.328
19:20:00,782789782,851384241,1.532
19:20:00,782789783,49324281,1.533
19:20:00,782789783,851384241,44.315
19:20:00,782789795,851384248,38.542
19:20:00,782789796,49324252,38.549
19:20:00,782789797,851384249,38.546
19:20:00,782789798,49329315,20.806
19:20:00,782789798,851384250,7.521
19:20:00,782789799,49324436,3.186
19:20:00,782789799,851384250,14.750
19:20:00,782789817,851384260,6.002
19:20:00,782789818,49324190,6.003
19:20:00,782789823,851384263,6.583
19:20:00,782789824,49324216,6.584
19:20:00,782790512,851384259,45.741
19:20:00,782790513,851384597,45.450
19:20:00,782850807,49324213,29.261
19:20:00,782850807,851418942,12.230
19:20:00,782850808,49324190,12.252
19:20:00,782850808,851418943,29.258
19:20:00,782850809,851418942,29.260
19:20:00,782850809,851418943,12.241
19:20:00,782850810,49324213,10.850
19:20:00,782850810,851418944,58.732
19:20:00,782850811,49324270,58.735
19:20:00,782850811,851418944,10.832
19:20:00,782851681,49329236,10.393
19:20:00,782851681,851419396,27.064
19:20:00,782851682,49329241,27.067
19:20:00,782851682,851419396,10.385
19:20:00,782951717,49324450,46.322
19:20:00,782951718,851476729,46.031
19:20:00,782958729,311844404,23.972
19:20:00,782958729,851480604,86.667
19:20:00,782958730,49324106,86.667
19:20:00,782958730,851480604,24.002
19:20:00,782958731,311828030,41.512
19:20:00,782958731,851480605,76.676
19:20:00,782958732,49324106,76.681
19:20:00,782958732,851480605,41.488
19:20:00,782958733,311827507,9.357
19:20:00,782958733,851480606,39.355
19:20:00,782958734,49323822,39.364
19:20:00,782958734,851480606,9.354
19:20:00,782958735,851480607,99.856
19:20:00,782958736,311827413,99.856
19:20:00,783001007,49324096,13.569
19:20:00,783001007,851503878,31.074
19:20:00,783001008,49324131,31.081
19:20:00,783001008,851503878,13.557
19:20:00,783001009,49324097,55.612
19:20:00,783001009,851503879,98.618
19:20:00,783001010,49324096,98.754
19:20:00,783001010,851503879,55.602
19:20:00,783876810,49324479,0.046
19:20:00,783876810,852096018,0.018
19:20:00,783876811,852096017,0.017
19:20:00,783876811,852096018,0.046
19:20:00,839235738,49324106,9.365
19:20:00,839235738,847348588,39.337
19:20:00,848890532,49324401,1.776
19:20:00,848890533,897033197,1.776
19:20:00,848890595,897033231,105.669
19:25:00,24016139,49324473,4.676
19:25:00,24016139,49324474,4.588
19:25:00,24016573,49329347,30.181
19:25:00,24016573,49329368,22.525
19:25:00,24016600,49324470,0.547
19:25:00,24016600,49329347,0.466
19:25:00,24016914,49324428,113.333
19:25:00,24016926,49324458,0.401
19:25:00,24016926,49324470,0.457
19:25:00,24017129,49329346,30.982
19:25:00,24017129,49329347,22.068
19:25:00,24017204,49324304,4.251
19:25:00,24017204,49324305,4.233
19:25:00,24017272,49324435,0.401
19:25:00,24017272,49324458,0.458
19:25:00,24017492,49329345,30.966
19:25:00,24017492,49329346,22.070
19:25:00,24017540,49329345,38.917
19:25:00,24017564,49324468,25.426
19:25:00,24017611,49324288,15.024
19:25:00,24017611,49324304,14.825
19:25:00,24017634,49324466,25.473
19:25:00,24017829,49329353,31.791
19:25:00,24018652,49329320,19.931
19:25:00,24018652,49329321,53.007
19:25:00,24019096,49324281,14.980
19:25:00,24019096,49324282,14.827
19:25:00,24019162,49324436,0.450
19:25:00,24019738,49323821,9.169
19:25:00,24019738,49323825,39.525
19:25:00,24019909,49323821,39.543
19:25:00,24019909,49323822,9.154
19:25:00,24020234,49329252,7.608
19:25:00,24020234,49329315,5.229
19:25:00,24020640,49329251,7.838
19:25:00,24020640,49329252,5.224
19:25:00,24020846,49323799,341.812
19:25:00,24020915,49329242,7.838
19:25:00,24020915,49329251,5.222
19:25:00,24020980,49324215,38.592
19:25:00,24021296,49329241,7.838
19:25:00,24021296,49329242,5.220
19:25:00,24021305,49324270,0.658
19:25:00,24021305,49324271,31.932
19:25:00,24021315,49324213,38.588
19:25:00,24021499,49329240,0.858
19:25:00,24021499,49329241,0.898
19:25:00,24021695,49324207,7.763
19:25:00,24021947,49329235,0.858
19:25:00,24021947,49329240,0.898
19:25:00,24021955,49324206,7.763
19:25:00,24022320,49324191,100.000
19:25:00,24057810,49324278,0.000
19:25:00,24057810,49329252,0.229
19:25:00,24150095,49324195,17.608
19:25:00,24150096,49324193,32.777
19:25:00,24168944,49324472,4.674
19:25:00,24168944,49324473,4.588
19:25:00,24562381,49324276,0.000
19:25:00,24562382,49324277,0.000
19:25:00,24562510,49324279,0.000
19:25:00,24562512,49324273,10.339
19:25:00,24562512,49329236,27.123
19:25:00,24562513,49324270,10.321
19:25:00,24562513,49324273,27.123
19:25:00,24562535,49329250,0.000
19:25:00,24562536,49329251,0.000
19:25:00,24562763,49324435,0.458
19:25:00,24562763,49324472,0.401
19:25:00,28431889,49324201,141.276
19:25:00,28432257,49324468,13.566
19:25:00,28432261,49324456,24.477
19:25:00,28432263,49324217,6.494
19:25:00,28432291,49323792,32.000
19:25:00,28433356,49324297,1.533
19:25:00,28433356,49324359,44.216
19:25:00,28435195,19711795,14.826
19:25:00,28435195,19711796,15.008
19:25:00,28435196,19711795,15.016
19:25:00,28435196,49324288,14.825
19:25:00,121223088,19710152,264.271
19:25:00,121223230,49324309,2.052
19:25:00,121223320,49324211,44.907
19:25:00,121239465,49324317,18.989
19:25:00,121239471,289855015,1.250
19:25:00,121239472,289855613,81.000
19:25:00,121239488,289853986,72.237
19:25:00,121239630,49324247,38.628
19:25:00,121239631,49324208,38.628
19:25:00,121239632,49324208,102.649
19:25:00,121239638,49324245,102.649
19:25:00,121240114,49324296,2.043
19:25:00,121240115,289853629,2.036
19:25:00,121240117,49324127,94.984
19:25:00,126498950,49329343,32.497
19:25:00,126498950,49329345,17.776
19:25:00,126498966,49329353,259.238
19:25:00,126499072,49324305,4.254
19:25:00,126499072,49324472,4.232
19:25:00,126499377,49324454,24.522
19:25:00,126499379,289856050,102.650
19:25:00,126499382,49329340,31.883
19:25:00,126499383,49324252,0.004
19:25:00,126499384,49324359,6.460
19:25:00,126499385,49324140,44.902
19:25:00,126499386,49324359,3.155
19:25:00,126499386,49324401,26.309
19:25:00,126499387,49324116,72.398
19:25:00,126499392,289856107,49.442
