DeviceID,TripID,EpochStartTime,StartDate,StartTime,EpochEndTime,EndDate,EndTime,TotalTripDistance,DistanceOver25MPH,DistanceOver55MPH,TripDuration,AverageSpeed,MaximumSpeed
2304,1376506,1365735284,4/11/13,22:54:43,1365735288,4/11/13,22:54:47,0.012866,0,0,4.199263,3.063871,4.52
2304,1376504,1365730454,4/11/13,21:34:13,1365731554,4/11/13,21:52:33,0.081742,0.066632,0,1100.200772,0.074297,15.68
2304,1376506,1365735288,4/11/13,22:54:47,1365735292,4/11/13,22:54:52,0.002516,0,0,4.199975,0.599051,1.96
2304,1376504,1365730549,4/11/13,21:35:49,1365731558,4/11/13,21:52:38,0.047634,0.016026,0,1009.100702,0.047204,11.6
2304,1376506,1365735292,4/11/13,22:54:52,1365735296,4/11/13,22:54:56,0.000028,0,0,4.199385,0.006668,0.04
2304,1376504,1365731558,4/11/13,21:52:38,1365731731,4/11/13,21:55:31,0.061288,0.061286,0,172.69989,0.354882,15.94
2304,1376506,1365735297,4/11/13,22:54:56,1365735301,4/11/13,22:55:00,0.000032,0,0,4.200007,0.007619,0.06
2304,1376504,1365730553,4/11/13,21:35:53,1365731735,4/11/13,21:55:35,0.127316,0.127312,0,1181.900517,0.107721,18.26
2304,1376506,1365735301,4/11/13,22:55:00,1365735305,4/11/13,22:55:05,0.000022,0,0,4.200179,0.005238,0.02
2304,1376504,1365731567,4/11/13,21:52:46,1365731740,4/11/13,21:55:39,0.079558,0.079552,0,172.699886,0.460672,18.84
2304,1376506,1365735305,4/11/13,22:55:05,1365735309,4/11/13,22:55:09,0.000062,0,0,4.199948,0.014762,0.06
2304,1376504,1365731571,4/11/13,21:52:51,1365731744,4/11/13,21:55:43,0.075268,0.075266,0,172.699362,0.435833,18.26
2304,1376506,1365735309,4/11/13,22:55:09,1365735314,4/11/13,22:55:13,0.000058,0,0,4.200073,0.013809,0.04
2304,1376504,1365731576,4/11/13,21:52:55,1365731580,4/11/13,21:52:59,0,0,0,4.199971,0,0
2304,1376506,1365735314,4/11/13,22:55:13,1365735318,4/11/13,22:55:17,0.00002,0,0,4.199967,0.004762,0.06
2304,1376504,1365731580,4/11/13,21:52:59,1365731584,4/11/13,21:53:04,0.000006,0,0,4.2,0.001429,0.02
2304,1376506,1365735318,4/11/13,22:55:18,1365735322,4/11/13,22:55:22,0.000026,0,0,4.19962,0.006191,0.04
2304,1376504,1365731584,4/11/13,21:53:04,1365731748,4/11/13,21:55:48,0.07077,0.07074,0,164.099337,0.431263,16.82
2304,1376506,1365735322,4/11/13,22:55:22,1365735327,4/11/13,22:55:26,0.000008,0,0,4.199972,0.001905,0.02
2304,1376504,1365731588,4/11/13,21:53:08,1365731593,4/11/13,21:53:12,0.000004,0,0,4.19999,0.000952,0.02
2304,1376506,1365735327,4/11/13,22:55:26,1365735331,4/11/13,22:55:30,0.000014,0,0,4.199968,0.003333,0.02
2304,1376504,1365731593,4/11/13,21:53:12,1365731597,4/11/13,21:53:16,0.000004,0,0,4.20001,0.000952,0.02
2304,1376506,1365735331,4/11/13,22:55:30,1365735335,4/11/13,22:55:35,0.000048,0,0,4.200039,0.011428,0.04
2304,1376504,1365731597,4/11/13,21:53:17,1365731753,4/11/13,21:55:52,0.06877,0.06877,0,155.499224,0.442253,16.2
2304,1376506,1365735335,4/11/13,22:55:35,1365735339,4/11/13,22:55:39,0.000054,0,0,4.200016,0.012857,0.04
2304,1376504,1365730558,4/11/13,21:35:57,1365730562,4/11/13,21:36:01,0.059578,0.059578,0,4.200042,14.185096,14.68
2304,1376506,1365735340,4/11/13,22:55:39,1365735344,4/11/13,22:55:43,0.000014,0,0,4.200006,0.003333,0.02
2304,1376504,1365731753,4/11/13,21:55:52,1365731757,4/11/13,21:55:56,0.066902,0.066902,0,4.200064,15.928805,15.84
2304,1376506,1365735344,4/11/13,22:55:43,1365735374,4/11/13,22:56:13,0.00027,0,0,30.000003,0.009,0.06
2304,1376504,1365731757,4/11/13,21:55:56,1365731761,4/11/13,21:56:01,0.071092,0.071092,0,4.199986,16.926723,17.04
2304,1376506,1365735374,4/11/13,22:56:13,1365735378,4/11/13,22:56:18,0.000026,0,0,4.200027,0.00619,0.04
2304,1376504,1365730562,4/11/13,21:36:02,1365730566,4/11/13,21:36:06,0.065464,0.065464,0,4.200005,15.586648,15.84
2304,1376506,1365735378,4/11/13,22:56:18,1365735382,4/11/13,22:56:22,0.00003,0,0,4.200001,0.007143,0.1
2304,1376504,1365730566,4/11/13,21:36:06,1365730571,4/11/13,21:36:10,0.07042,0.07042,0,4.199939,16.76691,16.8
2304,1376506,1365735383,4/11/13,22:56:22,1365735391,4/11/13,22:56:31,0.02109,0,0,8.500215,2.481114,6.44
2304,1376504,1365731761,4/11/13,21:56:01,1365731765,4/11/13,21:56:05,0.076104,0.076104,0,4.199887,18.120487,18.08
2304,1376506,1365735391,4/11/13,22:56:31,1365735521,4/11/13,22:58:40,0.100292,0.00337,0,129.699981,0.773261,11.3
2304,1376504,1365730571,4/11/13,21:36:10,1365730575,4/11/13,21:36:14,0.074532,0.074532,0,4.199998,17.745723,17.8
2304,1376506,1365735400,4/11/13,22:56:39,1365735408,4/11/13,22:56:48,0.110728,0.110728,0,8.500702,13.025748,14.44
2304,1376504,1365731766,4/11/13,21:56:05,1365731770,4/11/13,21:56:09,0.078654,0.078654,0,4.200009,18.727103,18.48
2304,1376506,1365735408,4/11/13,22:56:48,1365735413,4/11/13,22:56:52,0.06833,0.06833,0,4.199926,16.269335,17.4
2304,1376504,1365731770,4/11/13,21:56:09,1365731774,4/11/13,21:56:14,0.077258,0.077258,0,4.199997,18.394775,18.44
2304,1376506,1365735413,4/11/13,22:56:52,1365735525,4/11/13,22:58:45,0.15482,0.1539,0,112.499977,1.376178,18.24
2304,1376504,1365730575,4/11/13,21:36:14,1365731787,4/11/13,21:56:26,0.43304,0.416356,0,1211.999978,0.357294,19.7
2304,1376506,1365735525,4/11/13,22:58:45,1365735529,4/11/13,22:58:49,0.001802,0,0,4.199992,0.429048,0.84
2304,1376504,1365731787,4/11/13,21:56:27,1365731796,4/11/13,21:56:35,0.02448,0,0,8.500087,2.879971,7.32
2304,1376506,1365735530,4/11/13,22:58:49,1365735534,4/11/13,22:58:53,0.002354,0,0,4.199988,0.560478,1.02
2304,1376504,1365730588,4/11/13,21:36:27,1365731817,4/11/13,21:56:57,0.65667,0.625662,0,1229.200288,0.534225,20.22
2304,1376506,1365735534,4/11/13,22:58:53,1365735538,4/11/13,22:58:58,0.002958,0,0,4.200289,0.704237,2.88
2304,1376504,1365731817,4/11/13,21:56:57,1365731826,4/11/13,21:57:05,0.152334,0.152334,0,8.499662,17.92236,18.04
2304,1376506,1365735538,4/11/13,22:58:58,1365735560,4/11/13,22:59:19,0.049112,0,0,21.400026,2.29495,7.46
2304,1376504,1365730605,4/11/13,21:36:45,1365731830,4/11/13,21:57:09,0.150592,0.150592,0,1224.899938,0.122942,18.1
2304,1376506,1365735560,4/11/13,22:59:19,1365735564,4/11/13,22:59:23,0.000054,0,0,4.200016,0.012857,0.04
2304,1376504,1365730609,4/11/13,21:36:49,1365731843,4/11/13,21:57:22,0.443648,0.443648,0,1233.500098,0.359666,18.08
2304,1376506,1365735564,4/11/13,22:59:23,1365735568,4/11/13,22:59:28,0.000046,0,0,4.200002,0.010952,0.04
2304,1376504,1365730622,4/11/13,21:37:02,1365731847,4/11/13,21:57:27,0.14309,0.14309,0,1224.90023,0.116818,17.18
2304,1376506,1365735568,4/11/13,22:59:28,1365735572,4/11/13,22:59:32,0.00005,0,0,4.200031,0.011905,0.04
2304,1376504,1365730627,4/11/13,21:37:06,1365731856,4/11/13,21:57:35,0.219518,0.219518,0,1229.200243,0.178586,17.62
2304,1376506,1365735573,4/11/13,22:59:32,1365735577,4/11/13,22:59:36,0.000028,0,0,4.200651,0.006666,0.02
2304,1376504,1365730631,4/11/13,21:37:10,1365731899,4/11/13,21:58:18,0.825454,0.64368,0,1267.899999,0.65104,17.58
2304,1376506,1365735577,4/11/13,22:59:36,1365735581,4/11/13,22:59:41,0.000034,0,0,4.200167,0.008095,0.04
2304,1376504,1365730665,4/11/13,21:37:45,1365731903,4/11/13,21:58:23,0.056278,0.056258,0,1237.799728,0.045466,13.68
2304,1376506,1365735581,4/11/13,22:59:41,1365735585,4/11/13,22:59:45,0.000022,0,0,4.199698,0.005238,0.02
2304,1376504,1365730670,4/11/13,21:37:49,1365731972,4/11/13,21:59:31,0.05693,0.0565,0,1302.299716,0.043715,14.06
2304,1376506,1365735585,4/11/13,22:59:45,1365735590,4/11/13,22:59:49,0.000014,0,0,4.200057,0.003333,0.02
2304,1376504,1365730674,4/11/13,21:37:53,1365731980,4/11/13,21:59:40,0.142706,0.060228,0,1306.599892,0.109219,11.78
2304,1376506,1365735590,4/11/13,22:59:49,1365735872,4/11/13,23:04:31,0.51285,0.431682,0,282.100358,1.81797,17.26
2304,1376504,1365731981,4/11/13,21:59:40,1365732011,4/11/13,22:00:10,0.511756,0.486792,0,29.999868,17.058608,19.16
2304,1376506,1365735872,4/11/13,23:04:31,1365735876,4/11/13,23:04:36,0.068676,0.068676,0,4.200045,16.351254,16.1
2304,1376504,1365730682,4/11/13,21:38:02,1365732049,4/11/13,22:00:49,0.873634,0.760966,0,1366.799959,0.639182,19.8
2304,1376506,1365735876,4/11/13,23:04:36,1365735904,4/11/13,23:05:04,0.211976,0.103782,0,27.800038,7.625026,15.76
2304,1376508,1365737650,4/11/13,23:34:10,1365737661,4/11/13,23:34:20,0.135336,0.115116,0,10.699433,12.648894,14.58
2304,1376504,1365730986,4/11/13,21:43:05,1365730994,4/11/13,21:43:14,0.000088,0,0,8.499994,0.010353,0.04
2304,1376508,1365737661,4/11/13,23:34:20,1365737665,4/11/13,23:34:24,0.06505,0.06505,0,4.199876,15.488552,15.46
2304,1376504,1365730994,4/11/13,21:43:14,1365731054,4/11/13,21:44:14,0.739068,0.706558,0,60.100423,12.297218,20.58
2304,1376508,1365737665,4/11/13,23:34:25,1365737669,4/11/13,23:34:29,0.06457,0.06457,0,4.199864,15.374308,15.5
2304,1376504,1365731054,4/11/13,21:44:14,1365731059,4/11/13,21:44:18,0.079168,0.079168,0,4.200011,18.849475,20.3
2304,1376508,1365737669,4/11/13,23:34:29,1365737674,4/11/13,23:34:33,0.059062,0.059062,0,4.200039,14.062251,14.6
2304,1376504,1365731059,4/11/13,21:44:18,1365731076,4/11/13,21:44:35,0.0619,0.031626,0,17.099698,3.619947,15.88
2304,1376508,1365737674,4/11/13,23:34:33,1365737678,4/11/13,23:34:37,0.042222,0.014064,0,4.199724,10.053518,12.14
2304,1376504,1365731076,4/11/13,21:44:35,1365731102,4/11/13,21:45:01,0.0244,0,0,25.700024,0.949415,10.48
2304,1376508,1365737678,4/11/13,23:34:37,1365737682,4/11/13,23:34:42,0.014468,0,0,4.199982,3.444777,6.84
2304,1376504,1365731102,4/11/13,21:45:01,1365731115,4/11/13,21:45:14,0.21873,0.215468,0,12.799984,17.088303,19
2304,1376508,1365737682,4/11/13,23:34:42,1365737687,4/11/13,23:34:46,0.00009,0,0,4.199755,0.02143,0.38
2304,1376504,1365731115,4/11/13,21:45:14,1365731119,4/11/13,21:45:18,0.08174,0.08174,0,4.199766,19.462988,19.14
2304,1376508,1365737687,4/11/13,23:34:46,1365737691,4/11/13,23:34:50,0.000026,0,0,4.199947,0.006191,0.02
2304,1376504,1365731119,4/11/13,21:45:18,1365731145,4/11/13,21:45:44,0.488094,0.488094,0,25.700317,18.99175,19.84
2304,1376508,1365737691,4/11/13,23:34:50,1365737794,4/11/13,23:36:33,1.581308,1.512716,0,103.100037,15.337608,21.02
2304,1376504,1365731145,4/11/13,21:45:44,1365731153,4/11/13,21:45:53,0.142688,0.142688,0,8.500025,16.786774,18.62
2304,1376508,1365737794,4/11/13,23:36:34,1365737811,4/11/13,23:36:51,0.036938,0,0,17.09966,2.16016,10.08
2304,1376504,1365731153,4/11/13,21:45:53,1365731154,4/11/13,21:45:54,0.009824,0.009824,0,0.700004,14.034203,12.88
